"Location ID",Area
502485,"Shreyas Hospital(Jamnagar)"
502483,"Shreyansh Hospital"
502481,"Shrey Hospital & Research Center"
502479,"Shreeji Surgical Hospital & Laproscopy Centre"
502477,"Shreeji Orthopaedic And Ent Hospital"
502475,"Shreeji Orthopadic Hospital & Polyclinic"
502471,"Shreeji Hospital And Trauma Care"
502469,"Shreeji Hospital (Waghodia Road)"
502467,"Shreeji Hospital (Sangam)"
502465,"Shreeji Hospital (Panigate)"
502463,"Shreeji Hospital ( Ankleshwar )"
502461,"Shreeji Hospital & Prasuti Gruh ( Jambusar )"
502459,"Shreeji Ent Hospital"
502457,"Shree Vrajesh Surgical Hospital"
502455,"Shree Vraj Hospital"
502453,"Shree Raj Hospital"
502449,"Shree Mahavir General Hospital"
502447,"Shree Krishna Surgical Hospital"
502445,"Shree Jalaram Surgical Hospital"
502443,"Shree G.T.Sheth Orthopaedic Hospital"
502441,"Shree Asharamkrupa Hospital"
502437,"Shraddha Surgical Hospital"
502435,"Shraddha Orthopaedic Hospital"
502433,"Shraddha Medical Nursing Home & Heart Hospital"
502431,"Shraddha Hospital."
502429,"Shlok Medical & Heart Hospital"
502427,"Shivam Surgical Hospital"
502425,"Shivam Orthopaedic Hospital"
502423,"Shivam Orthopaedic & Maternity Hospital ( Nadiad )"
502421,"Shivam Eye Hospital"
502415,"Shingala Hospital & Skin Care Clinic"
502413,"Shikhar Surgical Hospital"
502411,"Shikha Hospital"
502409,"Sheth.P.T. Surat General Hospital"
502407,"Sheth Shri Pukhraj Raichand General Hospital"
502405,"Sharda Eye Hospital And Phaco Centre"
502403,"Shantiniketan Hospital"
502401,"Shantilal Parikh Hospital"
502399,"Shanti Heartcare & Medical Hospital ( Deesa )"
502395,"Shalby Hospital Pvt Limited"
502391,"Shaishav Children Hospital ( Nadiad )"
502389,"Shaishav Children Hospital & Neonatal Care Unit ( Velajpur - Ahmedabad )"
502387,"Shail Eye Hospital"
502385,"Shachi Hospital"
502383,"Sevak Eye Hospital"
502381,"Setu Surgical Hospital"
502379,"Sehat Hospital & Clinic"
502377,"Saumya Maternity Home & Surgical Hospital"
502373,"Satellite Hospital And Physiotherapy Research Centre"
502371,"Sashwat Hospital"
502367,"City Hospital & Research Centre"
502365,"G. D. Hospital & Research Centre"
502363,"Good Health Hospital"
502357,"International Hospital"
502355,"J J Memorial Diagnostics & Hospitals (P) Ltd."
502349,"Nemcare Hospital"
502347,"Sunlit Hospital & Research Centre Pvt. Ltd."
502345,"Srimanta Sankardeva Hospital & Research Centre"
502343,"Wintrobe Hospital"
502341,"Heart Hospital Pvt.Ltd.(Patna)"
502339,"Dr.Ruban Memorial Hospital( Ratan Stone Clinic)"
502337,"Magadh Hospital(Patna)"
502333,"Sahyog Hospital (Patna)"
502331,"Shayamal Hospital Pvt. Ltd."
502327,"Sri Ram Hospital"
502325,"Abhilasha Hospital"
502323,"Amar Hospital (Mohali)"
502321,"Arya Hospital Private Limited"
502319,"Chawla Nursing Home & Hospital"
502317,"BHC Hospital"
502305,"Grover Eye Laser & E.N.T. Hospital"
502303,"Indus Hospital (Mohali)"
502301,"Inscol Hospital"
502299,"Magnum Hospital"
502297,"Mukat Hospital And Heart Institute"
502293,"Rameshwara Hospital Pvt.Ltd."
502291,"Omni Hospital"
502285,"Shri Guru Harkishen Charitable Eye Hospital"
502283,"Ajwani Eye Hospital (Raipur)"
502281,"Apollo Hospitals-Bilaspur"
502277,"Silver Oaks Hospital (Mohali)"
502275,"Dr. Patni's Superspeciality Dental Hospital"
502271,"Lalchandani Hospital"
502269,"Lifeworth Superspeciality Hospital"
502265,"Ramkrishna Hospital"
502263,"Shriram Hospital"
502261,"Vidya Hospital & Kidney Centre"
502259,"Atmaram Jog Memorial Hospital"
502257,"Shrimati Ramaben General Hospital"
502255,"Hansa Clinic & Hospital"
502253,"Aakash Hospital"
502251,"Aashlok Hospital"
502243,"Amar Leela Hospital(P) Ltd."
502241,"Anand Hospital ( Preet Vihar - New Delhi)"
502237,"A-One Hospital"
502233,"Ayushman Hospital (New Delhi)"
502231,"Bansal Hospital & Research Centre Pvt Ltd."
502227,"Batra Hospital And Medicalresearch Centre"
502225,"Bansal Hospital (Unit Of Namedi Hospital Pvt Ltd)"
502223,"Behl Hospital"
502221,"Bhagat Hospital"
502219,"Bhagwati Hospital (Unit Of Sarvodya Health Foundation)"
502217,"Bhatia Global Hospital & Endosurgery Institute"
502213,"Brahm Shakti Hospital & Research Centre."
502203,"Chikitsa Hospital ( New Delhi )"
502201,"City Hospital(New Delhi)"
502199,"Deepak Memorial Hospital& Medical Research Centre"
502195,"Delhi Heart Hospital"
502193,"Dharamshila Cancer Hospital And Research Centre"
502189,"Dr. Gupta Nursing Home & Hospital"
502187,"Durga Hospital (P) Ltd"
502181,"Eden Hospital Pvt Ltd"
502177,"Fortis Flt. Lt. Rajan Dhall Hospital"
502175,"Family Hospital Private Limited"
502167,"G.M.Modi Hospital(Delhi)"
502165,"Garg Hospital"
502161,"Goyal Hospital & Urology Centre ( Delhi)"
502153,"Holy Angels Hospital"
502151,"Healing Touch Hospital ( New Delhi)"
502149,"Hans Charitable Hospital"
502147,"Indraprastha Apollo Hospital"
502145,"Jain Hospital ( Vikas Enclave - New Delhi )"
502143,"J.K.Hospital ( New Delhi )"
502141,"Jaipur Golden Hospital"
502139,"Jeevan Anmol Hospital"
502137,"Jeevan Jyot Clinic And Hospital ( Dilshad Garden - Delhi )"
502133,"Jeewan Mala Hospital Pvt.Ltd."
502131,"Jeewan Nursing Home& Hospital"
502129,"Jessa Ram Hospital"
502127,"Jms Batra Hospital"
502125,"Kalra Hospital& Shri Ram Heart Institute And Research Centre"
502117,"Kesar Hospital (Delhi)"
502115,"Khandelwal Hospital & Urology Centre"
502113,"Khetarpal Hospital"
502109,"Kolmet Hospital& Medical Research Centre"
502107,"Krishna Hospital(Delhi)"
502105,"Kuber Hospital"
502103,"Kukreja Hospital & Heart Centre"
502101,"Lata Hospital ( Delhi)"
502097,"Lotus Hospital"
502095,"M.G.S Hospital (Delhi)"
502091,"M.K.W.Hospital (Mai Kamliwali Jankalyan Hospital & Research Centre)"
502081,"Mata Chanan Devi Hospital"
502073,"Max Super Speciality Hospital(Saket)"
502071,"Metro Hospital & Heart Institute (New Delhi)"
502069,"Mohinder Hospital"
502061,"Nazar Kanwar Surana Hospital"
502057,"New Life Hospital"
502053,"Nijhara Hospital Pvt. Ltd."
502047,"Nulife Hospital (New Delhi)"
502045,"Northpoint Hospitals Pvt.Ltd."
502041,"Orchid Hospital & Heart Centre"
502039,"Orthonova Hospital"
502037,"Panchsheel Hospital Pvt. Ltd."
502033,"Park Hospital (Delhi)"
502031,"Parnami Orthopaedic Hospital & Joint Replacement Centre"
502017,"Ramlal Kundanlal Orthopaedic Hospital & R.K. Maternity Home"
502015,"Rockland Hospital"
502011,"Sahi Hospital"
502009,"Sant Parmanand Hospital"
502005,"Sarvodaya Hospital & Research Centre(New Delhi)"
502003,"Saroj Hospital"
502001,"Satya Bhama Hospital"
501995,"Shanti Mukand Hospital"
501991,"Sharma Nursing Home & Hospital(Kailash Colony)"
496301,"Opp Oxygen Hospital"
501989,"Shree Jeevan Hospital"
501987,"Shri Balaji Hospital Pvt.Ltd."
501983,"Shri Ram Singh Hospital & Heart Institute"
501981,"Siddhant Hospital"
501977,"Shubham Hospital"
501973,"Sir Ganga Ram Hospital"
501969,"Sonia Hospital ( Delhi)"
501967,"South Point Hospital"
501965,"Spring Meadows Hospital Pvt. Ltd."
501959,"Sujan Mohinder Hospital"
501957,"St. Stephen's Hospital"
501955,"Sukhda Hospital( New Delhi)"
501953,"Sunder Lal Jain Hospital-Delhi"
501949,"Sunil Hospital And Nursing Home"
501945,"Surya Hospital (Karimnagar)"
501943,"Swastik Hospital"
501937,"Taneja Hospital (New Delhi)"
501931,"Tirath Ram Shah Hospital"
501929,"Tirupati Stone Centre & Hospital"
501919,"Vardaan Hospital"
501909,"Bhandare Hospital"
501903,"Grace Intensive Cardiac Care Centre And General Hospital"
501901,"Dr.Kantak's Hospital"
501899,"Dr. Madkaikare City Hospital"
501895,"Sanjeevani Hospital( Vasco)"
501893,"Manipal - Goa Cancer & General Hospital"
501891,"Vintage Hospital & Medical Research Centre Pvt. Ltd."
501889,"Aadarsh Hospital"
501887,"Vrundavan Hospital And Research Centre."
501885,"Aadya Ent Hospital"
501883,"Aadya Eye Hospital"
501881,"Aakar Hospital"
501879,"Aarogyam Speciality Hospital"
501877,"Aarambh Heart & Medical Hospital"
501869,"Aashirwad Hospital & Nursing Home"
501865,"Abhishek Orthopaedic Hospital"
501861,"Aastha Eye Hospital"
501859,"Accident And Fracture Hospital (Vadodara)"
501857,"Accord Multi - Speciality Hospital"
501853,"Adarsh Hospital"
501851,"Adarsh Hospital Pvt. Ltd ( Valsad )"
501849,"Aditya Hospital"
501847,"Aditya Surgical Hospital"
501845,"Akshar Children Hospital"
501843,"Ajani Hospital"
501841,"Akshar Eye Hospital"
501839,"Akshardeep Eye Hospital(Ahmedabad)"
501837,"Allergy Asthma Ent & Laser Sinus Endoscopy Hospital"
501835,"Amee Deep Hospital"
501833,"Akshar Surgical Hospital"
501831,"Amijyot Eye Hospital"
501829,"Amish Hospital"
501827,"Amin Eye Hospital"
501825,"Amit Orthopedic Hospital"
501823,"Anand Hospital Surgical Maternity Home ( Ankleshwar )"
501821,"Anand Hospital ( Vadodara )"
501817,"Anand Multispeciality Hospital"
501815,"Aneri Orthopaedic Hospital & Maternity Home"
501813,"Anandi Surgical Hospital"
501811,"Anand Surgical Hospital ( Naroda - Ahmedabad )"
501809,"Aneri Surgical & Neuro Surgical Hospital (Ahmedabad)"
501807,"Anjali Hospital"
501805,"Anupama Eye Hospital & Phaco Centre"
501803,"Apollo Hospital International Limited(Gandhinagar)"
501801,"Arihant Heart & Medical Hospital"
501799,"Arihant Fracture And Orthopaedic Hospital"
501797,"Arpan Surgical Hospital"
501795,"Arpan Hospital"
501791,"Asha Surgical Hospital"
501789,"Ashaktashram Hospital"
501787,"Ashirvad Maternity & Surgical Hospital"
501783,"Ashirwad Children & Eye Hospital"
501781,"Ashirwad Hospital ( Vapi )"
501779,"Ashirwad Hospital ,Sonography And Laparoscopy Centre"
501773,"Ashirwad Surgical Hospital"
501771,"Ashish Hospital"
501769,"Ashish Orthopaedic Hospital"
501767,"Astha Kidney & Lapro Endoscopy Hospital"
501765,"Astha Orthopaedic And Spine Hospital (Ahmedabad)"
501763,"Astha Orthopaedic Hospital"
501759,"Aum Eye Hospital(Jamnagar)"
501757,"Auro Ent Hospital"
501755,"Austmangal Surgical Hospital"
501753,"Avkar Heart And Medical Hospital"
501751,"B.R. Patel's Hospital"
501749,"B.T.Savani Kidney Hospital"
501745,"Baba Advanced Orthopaedic Hospital"
501743,"Baps Pramukh Swami Hospital"
501741,"Bavishi Eye Hospital"
501739,"Baroda Hospital"
501735,"Bhadra Hospital"
501733,"Bhagwati Urology Hospital And Dental Clinic"
501731,"Bhagyoday Hospital"
501729,"Bharti-Vallabh Hospital"
501727,"Bhailal Amin General Hospital"
501725,"Bharuch Hospital"
501721,"Bopal Multispeciality Hospital"
501719,"C.U Shah / Tb Hospital Medical College"
501715,"Care N Cure Maternity And Surgical Hospital ( Surat )"
501711,"Chandrabhan Hospital & Gynec Institute"
501709,"Chikhalkar Hospital & Iccu"
501707,"Chhabra Hospital(Surat)"
501705,"Chintan Orthopaedic Hospital"
501703,"Chirag Eye Hospital"
501701,"Chirag Children Hospital And Neonatal Centre"
501699,"Chirayu Surgical Hospital"
501697,"Chiranjeev Children's Hospital"
501695,"Datta Sai Surgical Hospital"
501689,"Deep Hospital (Nadiad)"
501683,"Desai Hospital(Ahmedabad)"
501681,"Devasya Multi Super Speciality Hospital And Research Centre"
501679,"Dev Hospital And Iccu (Baroda)"
501677,"Dev Hospital"
501675,"Dhakaan Hospital"
501673,"Dhruva Eye Hospital & Laser Center"
501669,"Dipa Children Hospital & Neonatel Care Centre"
501667,"Dipak L. Mehta Surgical Hospital"
501661,"Dr Kandarp Pariekh (Shyam Urosurgical Hospital)"
501659,"Dodia Hospital"
501657,"Dr Raman Handa Eye Hospital"
501655,"Dr. A. D. Ruparelia (Ruparelia Neuro Hospital)"
501653,"Dr. Ashish Dave Eye Hospital"
501651,"Dr. Anil V Patel Eye Hospital"
501645,"Dr. Atul Shah Eye Hospital"
501643,"Dr. Bhavesh Patel's Hospital"
501631,"Dr. Dumra Hospital"
501625,"Dr. Gaurang Dave-Madhuram Hospital"
501623,"Dr. Jaladhi M. Parikh Eye Hospital"
501621,"Dr. Joshi Gyneac And Maternity Hospital"
501619,"Dr. Jayesh C. Gandhi Surgical Hospital"
501617,"Dr. Kalpana Khandheria Hospital"
501615,"Dr. Kirti M Shah's Surgical Hospital"
501613,"Dr. Mayank Raval(Shriji Surgical Hospital)"
501611,"Dr. Mahesh Rathod Hospital"
501607,"Dr. Munshis Hospital"
501605,"Dr. Nita Thakkar-Aagman Hospital"
501603,"Dr. P. M. Vekaria Orthopaedic Hospital"
501601,"Dr. Nutan Shah's Eye Hospital & Advanced Phaco Centre"
501599,"Dr. Parag Shah Eye Hospital"
501597,"Dr. Pratap Desai Eye Hospital"
501591,"Dr. Rao's Plastic Surgery Burn Hospital"
501589,"Dr. Sanjay J. Chhabra (Chhabra Eye Hospital)"
501583,"Dr. Sejal Desai Eye Hospital"
501581,"Dr. Sunil Shah's Eye Hospital"
501579,"Dr. Shah's Hospital (Jamnagar)"
501577,"Dr. Takvani's Children Hospital"
501575,"Dr. Tank's E.N.T. Hospital"
501573,"Dr. Talati's Eye Hospital"
501571,"Dr.Jayant Shah's Hospital ( Nadiad )"
501567,"Dr.Mhaskar's General Hospital"
501565,"Dr.Mody Hospital ( Rajkot)"
501563,"Dr.Saurabh Shah Orthopaedic Hospital"
501561,"Dr.Solanki Hospital ( Nadiad )"
501559,"Dwarkesh Hospital"
501557,"Eye Care Hospital(Jamnagar)"
501555,"Eye Care Hospital(Dr Shashank Rathod)"
501553,"Eye Care Eye Hospital"
501549,"Falia Hospital"
501547,"Fracture And Orthopaedic Hospital (A'bad)"
501545,"Fracture Accident Hospital (Rajkot)"
501543,"Gajera Hospital"
501537,"Ganga Jamna Hospital"
501535,"Gupta Hospital ( Vadodara)"
501533,"Gheewala Hospital"
501529,"Gynacare Women's Hospital"
501525,"Hari Om Surgical Hospital(Dr Dinesh H Patel)"
501523,"Haria L.G. Rotary Hospital"
501521,"Harsh Hospital & Maternity Home(Surat)"
501519,"Haribhakti Surgical Hospital"
501513,"Healing Hands Hospital"
501507,"Indus Hospital & I.C.C.U Pvt. Ltd"
501505,"Indrapuri Hospital"
501503,"J. Chirag Surgical Hospital"
501501,"Jainee Surgical Hospital"
501497,"Jain Hospital And Icu"
501493,"Jatan Children Hospital"
501491,"Jankalyan Hospital ( Sushrusha Hospitals' Pvt. Ltd )"
501489,"Jayu Hospital(Jamnagar)"
501487,"Jeevan Jyot Hospital"
501483,"Jeevandhara Hospital"
501481,"Jeevandip Surgical Hospital"
501479,"Jhanvi Hospital"
501475,"Jivandeep Hospital & Polyclinic"
501473,"Jyoti Eye Hospital"
501471,"Jyoti Eye Hospital / Phaco - Laser Centre ( Paldi - Ahmedabad )"
501469,"Jyoti Maternity Hospital"
501467,"Kalptaru Hospital"
501465,"Kaka Orthopaedic And Maternity Hospital"
501463,"Kamdhenu Surgical Hospital"
501461,"Kalrav Children Hospital"
501459,"Kanoria Hospital & Research Centre"
501457,"Kansara E.N.T.Surgical Hospital"
501455,"Karm Plastic Surgery & Burns Hospital"
501451,"Keshubhai Mehta Eye Hospital"
501447,"Kiran Surgical Hospital"
501443,"Krishna Hospital ( Viramgam )"
501439,"Krishna Medical Hospital"
501437,"Krishnashray Hospital And Icu"
501433,"Kumud Heart Hospital & Medical Nursing Home"
501429,"Life Line Hospital (Bhavnagar)"
501427,"Lifeline Hospital(Surat)"
501425,"Long Life Hospital"
501417,"Mahavir Hospital(Vadodara)"
501415,"Madhav Hospital"
501413,"Maheshwari Eye Care Hospital & Phaco Centre"
501411,"Maheshwari Orthopaedic Hospital"
501409,"Maitri Hospital Pvt Ltd"
501407,"Makarpura Hospital"
501405,"Maitri Hospital"
501403,"Mamta Hospital (Nadiad)"
501401,"Mamta Hospital (Bopal)"
501399,"Mamta Children Hospital & Neonatal Care Unit"
501397,"Manav Hospital"
501395,"Manjalpur Hospital"
501393,"Manish Eye Hospital"
501391,"Maniar Hospital"
501389,"Mayflower Women's Hospital"
501387,"Matru Hospital"
501385,"Mateshree Ent Hospital"
501381,"Medilink Hospital"
501379,"Medisurge Hospitals-Medisurge Associates Pvt.Ltd"
501377,"Mehta Fracture And Orthopaedic Hospital"
501371,"Mehta Hospital"
501365,"Mother Care Hospital (Bharuch)"
501363,"Nadkarni 21st Centuary Hospital Pvt Ltd"
501361,"Munshi Children Hospital"
501359,"Mudhuram Hospital"
501357,"Nanavati Maternity Hospital"
501355,"Nanavaty Hospital"
501353,"Narayan Eye Hospital"
501351,"Narang Eye Hospital"
501349,"Nathwani Surgical Hospital"
501347,"Narmadanagar Hospital"
501345,"Navjivan Maternity And Orthopaedic Hospital"
501341,"Navjeevan Hospital - Ahmedabad"
501339,"Navkar Ent Hospital"
501337,"Navkalp Children Hospital"
501335,"Navjyot Eye Hospital"
501333,"Navkar Hospital"
501331,"Navkar Surgical Hospital"
501329,"Navneet Memorial Hospital (Sushrusha)"
501325,"Navrang Hospital"
501323,"Neo Children Hospital"
501321,"Netradeep Eye Hospital (Rajkot)"
501319,"Netradeep Eye Hospital (Lunawada)"
501317,"Netra Raksha Hospital(Dr Sunil Gupta)"
501311,"New Life Medical & Heart Hospital"
501309,"Nigam Orthopaedic Hospital"
501307,"Nidhi Surgical Hospital & Endoscopy Centre"
501305,"Nikunj Surgical Hospital"
501303,"Nirghosh Ent Clinic( Dr. Chhaya's E.N.T. Hospital)"
501301,"Nirmal Surgical Hospital"
501299,"Nirmay Heart Hospital"
501297,"Oculus Eye Hospital"
501293,"Nishant Eye Hospital & Laser Center"
501291,"Om Shivam Maternity & General Hospital"
501289,"P. N. Desai Eye Hospital"
501287,"Palak Hospital"
501283,"Pallav J M Desai Memorial Hospital (Better Health Pvt. Ltd.)"
501281,"Panchshil Hospital"
501279,"Parimal Hospital ( Maninagar )"
501277,"Parekhs Hospital"
501275,"Paras Surgical Hospital"
501273,"Parth General Hospital"
501271,"Parth Eye Hospital"
501269,"Parth Hospital ( Sabarmati )"
501265,"Patel Surgical Hospital ( Dr Arvind K Patel )"
501263,"Patel E.N.T.Hospital"
501261,"Patolia Surgical Hospital"
501259,"Peshant House Hospital"
501255,"Pooja Hospital ( Kapadwanj )"
501253,"Poptani Hospital"
501249,"Prathana Surgical & Medical Hospital"
501247,"Prarthana Fracture And Orthopaedic Hospital"
501243,"Premdas Jalaram Hospital"
501241,"Pulse Women's Hospital Pvt. Ltd."
501239,"Priydeep Eye Hospital"
501237,"Punatar Hospital"
501235,"Pushpam Hospital"
501233,"Pushpa Children Hospital And Neonatal Care Centre"
501231,"Radhika Hospital & Polyclinic"
501229,"Ramkrishna Paramhansa Hospital - Shroffs Foundation Trust"
501225,"Raghuvir Eye Care Hospital"
501221,"Rangoon General Hospital (Bharuch)"
501219,"Ratandeep Surgical Hospital & Endoscopy Clinic"
501217,"Ratan Hospital"
501215,"Rathi Hospital & Sonography Centre"
501211,"Rhythm Cardio-Pulmonary Care Centre & Medical Hospital"
501209,"Ravi Surgical Hospital ( Ahmedabad )"
501207,"Rishabh Surgical Hospital"
501201,"Rosemary Women's Hospital"
501199,"Ruchi Heart And Medical Hospital ( Palanpur )"
501195,"Rushabh Uro Hospital"
501191,"S.A.L Hospital And Medical Institute"
501185,"Sadhana Hospital(Kim)"
501183,"Sagar Hospital (Ahmedabad)"
501181,"Sagar Orthopaedic Hospital"
501179,"Sahajanand Eye Care Hospital"
501177,"Sahyog Children & Orthopaedic Hospital"
501175,"Samarpan Hospital"
501173,"Samved Hospital"
501171,"Sanghvi Hospital Pvt. Ltd. ( Paldi - Ahemedabad )"
501165,"Sanand Hospital"
501161,"Sanidhya Maternity & Eye Hospital"
501159,"Sanjana Eye Hospital"
501157,"Sanjay Hospital"
501155,"Sanjeevani Hospital( Ahmedabad)"
501151,"Sanjiv Hospital ( Vadodara )"
501147,"Sanjivani Eye Hospital"
501145,"Sanjivan Heart & Medical Hospital ( Sabarmati - Ahmedabad )"
501143,"Sanjivani Heart And Medical Hospital ( Gandhi Nagar )"
501141,"Sanjivani Hospital & Laparoscopy Centre"
501139,"Sanjivani Hospital"
501137,"Sanjivani Hospital (Surat)"
501135,"Sanjivani Hospital (Kalol)"
501133,"Sanjivani Super Speciality Hospital"
501131,"Sanjivani Medical Hospital ( Bopal - Ahmedabad )"
501129,"Sankalp Eye Hospital"
501127,"Santosh Eye Hospital"
501125,"Sanskruti Hospital"
501123,"Sankalp Hospital (Vadodara)"
501121,"Sapan Hospital"
501119,"Saraswati Eye Care Hospital"
501117,"Saraspur Eye Hospital & Phaco Centeer"
501115,"Sardar Patel Hospital(Baroda)"
501113,"Saraswati Hospital (Dhanera)"
499861,"Opp Oxygen Hospital"
499853,"Near Shiv Om Hospital"
534798,"NEAR DR UDAY NARAIN HOSPITAL"
534878,"Opp Pushpanjali hospital"
534948,"\
\
\
\
Near HDFC Bank, Opposite Chodankar Hospital "
534970,"Opp Jessa Ram Hospital"
535076,"Opp Mukund Hospital"
535338,"Near Punjab National Bank, Opposite Bombay Hospital"
535474,"Behind KG Hospital"
535492,"Near Chiranjeev Hospital"
535969,"Near Dr.Uday Narain Hospital"
535977,"\
\
\
\
Near Chiranjeev Hospital"
536161,"Sevakshetra Hospital, Banashankari Stage II, Bangalore, Karnataka, India"
536205,"Aravind Eye Hospital, Shenoy Nagar, Madurai, Tamil Nadu, India"
536207,"Chennai Central Railway Station, General Hospital Road, Kannappar Thidal, Chennai, Tamil Nadu, India"
536243,"Nimhans Hospital, 1st Block, Jayanagar, Bangalore, Karnataka, India"
536493,"Malar Hospital, Gandhi Nagar, Chennai, Tamil Nadu, India"
536497,"Malar Hospital, 3rd Main Road, Besant Nagar, Chennai, Tamil Nadu, India"
536499,"Fortis Malar Hospital, Gandhi Nagar, Chennai, Tamil Nadu, India"
536855,"Apollo Hospital, Chennai, Tamil Nadu, India"
537113,"CMC Hospital, Vellore, Tamil Nadu, India"
538227,"Tata Memorial Hospital, Parel, Mumbai, Maharashtra, India"
539041,"ESI Hospital, Ayothiya Nagar, Chennai, Tamil Nadu, India"
540497,"Fortis Escort Hospital, National Highway 2, Bajrang Nagar, Agra, Uttar Pradesh, India"
540521,"Sankara Nethralaya Eye Hospital, Madurai-Rameshwaram Road, Rameshwaram, Tamil Nadu, India"
540923,"Near Shusruthi Hospital, Byraveshwara Industrial Estate, Bangalore, Karnataka, India"
541353,"Global Hospital, Cheran Nagar, Perumbakkam, Tamil Nadu, India"
541705,"Bombay Hospital, Bombay Hospital Avenue, Mumbai, Maharashtra, India"
542115,"Ladies Hostel, Surya Homoeo Hospital Road, Danavaipet, Rajahmundry, Andhra Pradesh, India"
542203,"Apollo Hospital, Hyderabad, Andhra Pradesh, India"
542807,"Srisiam Hospital Bueng Kum Thailand"
542991,"Shravanabelagola Government Hospital, State Highway 8, Shravanabelagola, Karnataka, India"
543007,"Jayadeva Hospital Bus Stop, Outer Ring Road, Bangalore, Karnataka, India"
543339,"Shravanabelagola Government Hospital, Shravanabelagola, Karnataka, India"
543473,"Indira Nagar, Chinmaya Mission Hospital Road, Hoysala Nagar, Bangalore, Karnataka, India"
543715,"Ruby Hospital, Pune, Maharashtra, India"
543721,"Ruby General Hospital, Eastern Metropolitan Bypass, East Kolkata Township, Kolkata, West Bengal, India"
543803,"Chennai Central Railway Station, General Hospital Road, Kannappar Thidal, Chennai, Tamil Nadu, India"
544733,"Sion Hospital, Mumbai, Maharashtra, India"
544785,"Regency Hospital, Sarvodaya Nagar, Kanpur, Uttar Pradesh, India"
544915,"Dimapur Railway Station, Civil Hospital Colony, Dimapur, Nagaland, India"
545413,"Chennai Central Railway Station, General Hospital Road, Kannappar Thidal, Chennai, Tamil Nadu, India"
545661,"Indira Nagar, Chinmaya Mission Hospital Road, Hoysala Nagar, Bangalore, Karnataka, India"
545749,"Safdarjung Hospital, New Delhi, Delhi, India"
545847,"Nimhans Hospital, 1st Main Road, Hombegowda Nagar, Bangalore, Karnataka, India"
545981,"Christan Medical College and Hospital, Vellore, Tamil Nadu, India"
546241,"Apollo Hospital, Chennai, Tamil Nadu, India"
546593,"Christian Medical Hospital, Dhaka, Dhaka Division, Bangladesh"
546691,"CIMS Hospital, Ahmedabad, Gujarat, India"
547041,"Jaslok Hospital, IT Colony, Mumbai, Maharashtra, India"
548169,"Jehangir Hospital, Pune, Maharashtra, India"
548967,"Hinduja Hospital, Swatantrya Veer Savarkar Marg, Mahim, Mumbai, Maharashtra, India"
548977,"S.N. Eye Hospital, Shimla-Kangra Road, Kangra, Himachal Pradesh, India"
549369,"Aditya Birla Memorial Hospital, Pimpri Chinchwad, Maharashtra, India"
549387,"M S Ramaiah Memorial Hospital, New BEL Road, M S R Nagar, Bangalore, Karnataka, India"
550083,"Ruby General Hospital, Eastern Metropolitan Bypass, East Kolkata Township, Kolkata, West Bengal, India"
550527,"Manipal Hospital, HAL Airport Road, Bangalore, Karnataka, India"
551099,"Apollo Hospital, Hyderabad, Telangana, India"
551121,"Apollo Emergency Hospital, Hyderabad, Telangana, India"
551261,"Shree Hospital, Pune, Maharashtra, India"
551383,"Global Hospital, Lakdikapul, Hyderabad, Telangana, India"
551539,"Kokilaben Dhirubhai Ambani Hospital and Medical Research Institute, Mumbai, Maharashtra, India"
552495,"GNRC Hospital, Guwahati, Assam, India"
552591,"Chennai Central Railway Station, General Hospital Road, Kannappar Thidal, Chennai, Tamil Nadu, India"
552793,"Kamineni Hospital, Central Bank Colony, Hyderabad, Andhra Pradesh, India"
552805,"Kamineni Hospital Bypass Road, Central Bank Colony, Hyderabad, Telangana, India"
553187,"Sahyadri Hospital, Pune, Maharashtra, India"
553371,"Miot Hospital Bus Stop, Manapakkam, Chennai, Tamil Nadu, India"
553413,"Fortis Hospital, Cunningham Road, Shivaji Nagar, Bangalore, Karnataka, India"
553415,"Fortis Hospital, Gariahat, Kolkata, West Bengal, India"
554277,"Vinayaka Mission Hospital, Chinna Seeragapadi, Salem, Tamil Nadu, India"
554335,"Al Ameen Medical College Hospital, Bijapur, Karnataka, India"
554365,"Indraprastha Apollo Hospital, New Delhi, Delhi, India"
554937,"Aga Khan University Hospital Laboratory Specimen Collection Unit, Raipur, Punjab, Pakistan"
555077,"Rajbagh- Modern Hospital bund Road, Kursu, Rajbagh, Srinagar"
555085,"Apollo Specialty Hospital, 7th Cross Road, 1st Block, Jayanagar, Bangalore, Karnataka, India"
555091,"Apollo Hospital, South Mint Street, George Town, Chennai, Tamil Nadu, India"
555093,"Apollo Hospital, CP Ramaswamy Road, Rathna Nagar, Chennai, Tamil Nadu, India"
555095,"Apollo Hospitals, Rajiv Gandhi Salai, Karappakam, Chennai, Tamil Nadu, India"
555099,"Apollo Hospitals, Chennai, Tamil Nadu, India"
555297,"Tindivanam Bus Terminal, Hospital Road, Tindivanam, Tamil Nadu, India"
555425,"Guntur City Hospital, Guntur, Andhra Pradesh, India"
555543,"St. Johns Medical College and Hospital, Bangalore, Karnataka, India"
556655,"BBR Super Speciality Hospital, Hyderabad, Andhra Pradesh, India"
556799,"Appollo Hospital, Chennai, Tamil Nadu, India"
556843,"Bombay Hospital, New Marine Lines, Mumbai, Maharashtra, India"
557013,"Sagar Hospitals, Bangalore, Karnataka, India"
