"Location ID",Area
613018,"Hotel Shreyas, Pune, Maharashtra, India"
613020,"Meriyanda Nature Lodge, Mukkodlu, Coorg, Karnataka, India"
613032,"Image Inn Hotel, Bardez, Goa, India"
613044,"Highway Lodge, DK Sandhu Marg, Chembur Gaothan, Mumbai, Maharashtra, India"
613048,"Hotel Tamizh Park, Puducherry, India"
613062,"Hotel Adarsh Niwas, Panjim, Goa, India"
613068,"Hotel Susee Park, Tiruchirappalli, Tamil Nadu, India"
613074,"Sunshine Guest House, Thiruvannamalai, Tamil Nadu, India"
613084,"hotel shree darshan, Dwarka, Gujarat, India"
613102,"Hotel Viva Goa International, Panjim, Goa, India"
613108,"Dahleez Guest House, Sushant Lok I, Gurgaon, Haryana, India"
613110,"Tri Sea Hotel, Kanyakumari, Tamil Nadu, India"
613172,"Ayodya  Lodge"
613174,"Adash Lodge"
613176,"Hotel Kashyap"
613178,"Mapple Abhay Hotel"
613180,"Hotel Black Rock"
613182,"\
\
\
\
Hotel Valli"
613186,"Hotel DSR Paradise"
613188,"\
\
\
\
Hotel R R Residency"
613190,"Orchid Guest House(AS)"
613192,"Hotel Summer Hill"
613200,"Om Sai Guest House"
613202,"Haldanker Guest House"
613204,"Moon Light Guest House"
613216,"Serenity Guest House"
613256,"Rajam Lodge, State Highway 58, Kancheepuram, Tamil Nadu, India"
613260,"Ginger Hotel Goa, Panjim, Goa, India"
613290,"Taj Palace Hotel, Sardar Patel Marg, Palika Vihar, New Delhi, Delhi, India"
613314,"Hotel Lee Garden, VIP Road, Puri, Odisha, India"
613316,"Hotel Cliffton Kodaikanal, Kodaikanal, Tamil Nadu, India"
613366,"Hotel Heera Executive, Nandurbar, Maharashtra, India"
613402,"High Court Guest House, Allahabad, Uttar Pradesh, India"
613442,"Hotel Grande Muscat, Karunagappally, Kerala, India"
613448,"Hotel Shalimar, Old Town, Bharuch, Gujarat, India"
613452,"Shantiniketan Guest House, Bolpur, Birbhum, West Bengal, India"
613466,"Hotel Kanha, Zone-II, Bhopal, Madhya Pradesh, India"
613474,"Hotel Hiltop, Mumbai, Maharashtra, India"
613480,"Jannat Hotel, Sukhlaji Marg, Kamathipura, Mumbai, Maharashtra, India"
613514,"Hotel The Roost The Taste Bud, Mysore, Karnataka, India"
613520,"Piccadily Hotels, Janakpuri, New Delhi, Delhi, India"
613528,"Hotel Arya Mahal, Bhubaneshwar, Odisha, India"
613550,"Hotel Miramar Residency, Miramar, Goa, India"
613578,"Mussoorie Hotels, New Delhi, Delhi, India"
613592,"Shree Krishna International Hotel, Jahajbari, Kolkata, West Bengal, India"
613604,"Hotel Prathiba Heritage, Santhi Nagar, Thiruvananthapuram, Kerala, India"
613614,"Hotel Sandra Palace, Thekkady, Periyar, Kerala, India"
613630,"Hotel Kings Crown, Kolkata, West Bengal, India"
613632,"The Chevron Hotel, Infantry Road, Vasanth Nagar, Bangalore, Karnataka, India"
613646,"Hotel Jayasyam Inn, 1st Road, Tata Nagar, Tirupati, Andhra Pradesh, India"
613676,"Centaur Hotel, Chhatrapati Shivaji International Airport Area, Mumbai, Maharashtra, India"
613678,"Hotel Sanman Deluxe, Belgaum, Karnataka, India"
613684,"Hotel Dayalan, Mayiladuthurai, Tamil Nadu, India"
613716,"Hotel Rajpal Palace, Ganesh Ghati, Udaipur, Rajasthan, India"
613730,"Radisson Hotel Kandla, Gandhidham, Gujarat, India"
613750,"Delo Tourist Lodge, Deolo, Kalimpong, West Bengal, India"
613752,"Hotel Heaven, Bamb Colony-Jamner Road Junction, Bhusawal, Maharashtra, India"
613764,"Behind Aditya Sarovar Premier Hotel"
613792,"Hotel Chailtali"
613794,"Hotel Harshikhar"
613798,"Sun N Moon Guest House (As)"
613802,"Hotel Monerio"
613804,"Hotel Crown Retreat"
613822,"Hotel Royal Punjab (Goa)"
613826,"Lipika Lodge"
613830,"Hotel Rukmini"
613834,"Noronha Guest House (As)"
613850,"Di Maru -Luxuary Guest House"
613858,"J D Guest House"
613862,"Mansion Guest House (AS)"
613868,"Albenjoh Guest House(AS)"
613870,"Hotel ABS International"
613894,"Hotel Mithila, Major State Highway 3, Latur, Maharashtra, India"
613904,"Hotel Eqbal Inn, SST Nagar, Patiala, Punjab, India"
613908,"Hotel Park, Indore, Madhya Pradesh, India"
613938,"Swagath Grand Hotel, Hyderabad, Telangana, India"
613956,"Hotel Aditya, Gulbarga, Karnataka, India"
613966,"印度喜馬偕爾邦达兰萨拉HOTEL SNOW CREST INN 酒店"
613970,"Hotel Mayur, AT Road, Paltan Bazaar, Guwahati, Assam, India"
613972,"Moti Mahal Hotel, Mangalore, Karnataka, India"
613974,"Ayodhya Hotel, Kolhapur, Maharashtra, India"
613986,"Hotel Panchami Boarding "
613994,"Hotel Snow King Retreat, Shimla, Himachal Pradesh, India"
614026,"Hotel India Continental, Multani Dhanda, New Delhi, Delhi, India"
614036,"Devis Grand Hotel, Puducherry, India"
614042,"Hotel Dasaprakash, Mysore, Karnataka, India"
614056,"Hotel Blue Diamond, Nagpur, Maharashtra, India"
614058,"Hotel Vinayaga Rameswaram, Rameshwaram, Tamil Nadu, India"
614068,"Varaha Swamy Guest House, Tirupati, Andhra Pradesh, India"
614090,"Hotel Atithi, Raju Colony Road, Vinayak Nagar, Hyderabad, Telangana, India"
614092,"Hotel Raja Bhoj, Bhanpur, Bhopal, Madhya Pradesh, India"
614094,"Hotel Atithi, Vijayanagar, Bangalore, Karnataka, India"
614106,"Simla Guest House, Surat, Gujarat, India"
614112,"Rivera Hotel, Poonamallee High Road, Purasawalkam, Chennai, Tamil Nadu, India"
614116,"Riviera Hotel - Deira - Dubai - United Arab Emirates"
614118,"Hotel Kurunji, Chennai, Tamil Nadu, India"
614124,"Hotel Ibis, Western Express Highway, Vile Parle East, Mumbai, Maharashtra, India"
614132,"Hotel Krishnalila Regency, C Block, Sector 19, Noida, Uttar Pradesh, India"
614156,"Anand Continental Hotel, Imphal, Manipur, India"
614200,"Soundarya Hotel, Bangalore, Karnataka, India"
614216,"Hotel Vishnupriya Grand, Kolhapur, Maharashtra, India"
614226,"Hotel Delta Executive, Shrirampur-Shirdi, शिवाजी नगर, Shirdi, Maharashtra, India"
614250,"Hotel Kumkum, Mumbai, Maharashtra, India"
614270,"Mandore Guest House, Jodhpur, Rajasthan, India"
614306,"Hotel Krishna Residency, Vijayawada, Andhra Pradesh, India"
614320,"Hotel Highway, Tinsukia, Assam, India"
614372,"Hotel Sharda"
614376,"Hotel Bellevue Inn"
614384,"Sweet Home Guest House (AS)"
614386,"Hotel Embassy Suites"
614388,"Vishnu Kunj Guest House 1 (AS)"
614392,"Reshma Guest House (AS)"
614398,"Shiva Sweet Homes Guest House Vagator (AS)"
614402,"Leon Hideout Guest House"
614404,"VIshnu Kunj Guest House (As)"
614406,"Roma Guest House"
614438,"Hotel Sitara Grand, Hyderabad, Andhra Pradesh, India"
614444,"Alpine Guest House, Kinnaur, Himachal Pradesh, India"
614458,"Ananda Hotel, Abdul Aziz Road, Karol Bagh, Delhi, India"
614460,"Hotel Nova De Goa, Bardez, Goa, India"
614466,"Hotel Sujan, NH 89, Nagaur, Rajasthan, India"
614468,"Hotel Ajantha, Mahatma Gandhi Road, Bangalore, Karnataka, India"
614486,"Hotel Apollo, Tajganj, Agra, Uttar Pradesh, India"
614488,"Hotel Triveni, Belgaum, Karnataka, India"
614500,"Park Ascent Hotel, Sector 62, Noida, Uttar Pradesh, India"
614504,"Radisson Blu Hotel Ghaziabad, Vaishali, Ghaziabad, Uttar Pradesh, India"
614510,"Hotel Sanman, Tin Batti, Daman, Daman and Diu, India"
614514,"RL Hotel, Pasay, Metro Manila, Philippines"
614540,"Shanti Guest House, Leh"
614554,"Arun Lodge, Bangalore, Karnataka, India"
614556,"Hotel Saaj, Margaon, Goa, India"
614578,"Hotel Adarshinn, Bangalore, Karnataka, India"
614580,"Hotel Radha, Block 16, Neyveli T.S, Tamil Nadu, India"
614618,"Hotel Saaj, Margao, Goa, India"
614620,"Hotel Santoor, Indore, Madhya Pradesh, India"
614636,"31 South Park Hotel, Bangalore, Karnataka, India"
614638,"Mount Sinai Hotel, Kollam - Theni Highway, Thekkady, Kumily, Kerala, India"
614640,"Hotel Garden City, Mysore, Karnataka, India"
614646,"Udupi Sree Durga Lodge, Kakinada, Andhra Pradesh, India"
614656,"HOTEL KSR GRAND, Srikalahasti, Andhra Pradesh, India"
614660,"Holiday Palms Hotel, Bangalore, Karnataka, India"
614662,"Golden Country Hotel, 65th Street, Mandalay, Mandalay Region, Republic of the Union of Myanmar"
614692,"Hotel Srinivasa, Mukarampura, Karimnagar, Telangana, India"
614728,"La Woods Hotel, Chennai, Tamil Nadu, India"
614740,"The Sonali Hotel Regency, Bhopal, Madhya Pradesh, India"
614744,"Hotel Nation, Chennai, Tamil Nadu, India"
614746,"Hotel Kannika International, I.B Road, Kushalnagar, Coorg, Karnataka, India"
614750,"Mysore Mayflower Hotel, Mysore, Karnataka, India"
614754,"Hotel Linda, Can Pastilla, Spain"
614756,"Subhash Guest House, Calangute-Baga Road, Baga, Goa, India"
614762,"Surya Hotel, Cochin, Kerala, India"
614772,"kos lodge, Pavazhakundur, Thiruvannamalai, Tamil Nadu, India"
614794,"Hotel Picnic, Chennai, Tamil Nadu, India"
614894,"Hotel Pancham Continental"
614896,"Baga Blues Guest House (AS)"
614898,"Anu Kiran Guest House (As)"
614900,"Sea Face Guest House"
614902,"Hotel Ambika Palace"
614904,"Sea Pal Guest House"
614906,"Hotel Boshan"
614910,"Marlin Guest House"
614912,"Hotel Koteshwar Residency"
614914,"Om Ganesh Guest House"
614916,"Panaji Guest House (AS)"
614918,"Tanishikar Guest House"
614920,"Piya Guest House"
614922,"Hotel Poonam"
614928,"Nova Casa Guest House"
614930,"Ravikiran Lodge"
614934,"Johnnys Hotel"
614938,"Pinto Guest House"
614958,"Hotel Pride, Mumbai, Maharashtra, India"
614972,"Ginger Hotel Pondicherry, Sankardass Swamigal Nagar, Puducherry, India"
614974,"Hotel Galaxy, Santacruz East, Mumbai, Maharashtra, India"
614988,"Kings Court Hotel, State Highway 37, Karkal, Karnataka, India"
615008,"Hotel Uk Residency, New Rohtak Road, Railway Colony, New Delhi, Delhi, India"
615032,"Hotel CK International Shimla, Tutikandi, Shimla, Himachal Pradesh, India"
615042,"Panchami Hotel, Parvati Darshan, Pune, Maharashtra, India"
615076,"The Mount Hotel, Town Hall, Coimbatore, Tamil Nadu, India"
615084,"Karol Bagh Hotels, Karol Bagh, Delhi, India"
615086,"Budget hotels in Goa, Baga Beach, Calangute-Baga Road, Baga, Goa, India"
615094,"Ram Dham Guest House, Ayodhya, Uttar Pradesh, India"
615130,"Hotel Malti 2, Vidyapeeth Road, Chetganj, Varanasi, Uttar Pradesh, India"
615142,"Hotel Pine Palace, Gulmarg"
615166,"grt Hotels, Bangalore, Karnataka, India"
615180,"Vishnu Palace Hotel, Mussoorie, Uttarakhand, India"
615200,"Aditya Hotel, Subedar Chatram Road, Nehru Nagar, Bangalore, Karnataka, India"
615222,"Hotel Tourist, Bangalore, Karnataka, India"
615224,"Hotel The Royal Plaza, Ashoka Rd, Janpath, New Delhi, India"
615226,"Effotel Hotel Indore, Scheme No 171, Indore, Madhya Pradesh, India"
615238,"Hotel Rumani, Puri, Odisha, India"
615240,"Resorts Hyderabad | SPA,Hotels,, Hyderabad, Telangana, India"
615246,"Simvo Hotel, Pelling, Sikkim, India"
615300,"Hotel Manali, Himalaya, Hill Cart Road, Siliguri, West Bengal, India"
615304,"Laxmi Lodge, Rishikesh, Uttarakhand, India"
615344,"Hotel Royal Highness, GNB Road, Tinsukia, Assam, India"
615362,"Karishma Guest House, Dent Mission Road, Khidirpur, Kolkata, West Bengal, India"
615402,"Kasi International Hotel, Kumbakonam, Tamil Nadu, India"
615426,"Shri Mookambika Temple Guest House, Kollur, Karnataka, India"
615428,"Hotel Maurya Yatrinivas, Jhansi Rani Lakshmi Bai Road, Devaraja Mohalla, Yadavagiri, Mysore, Karnataka, India"
615430,"Hotel Kapoor Cottage, Calcutta, West Bengal, India"
615446,"Hotel Samrat, Calcutta, West Bengal, India"
615454,"Margoa Hotel Netanya, Gad Machnes Street, Netanya, Israel"
615474,"hotels in trichy, trichy hotels, Grand Southern Trunk Road, IOB Nagar, Tiruchirappalli, Tamil Nadu, India"
615476,"Hotels Fort Cochin, Cochin, Kerala, India"
615480,"Hotel Jyoti Deluxe, New Delhi, Delhi, India"
615488,"Hotel Laxmi, Madurai, Tamil Nadu, India"
615518,"Hotel Amar Vilas, Bhopal, Madhya Pradesh, India"
615528,"Hotel Suprabhatha, Bangalore, Karnataka, India"
615530,"Hotel Gokulam Park, Ashok Nagar, Chennai, Tamil Nadu, India"
615554,"Hotel Deep Palace, Maihar, Madhya Pradesh, India"
615562,"Continental Guest House, Taltala, Kolkata, West Bengal, India"
615576,"Hotel Holiday Break, Valparai, Tamil Nadu, India"
615578,"Amara Hotel, Greater Kailash, New Delhi, Delhi, India"
615584,"Hotel Saraswati, Mount Abu, Rajasthan, India"
615604,"Hotel Diamond Inn, Chandigarh, India"
615620,"Gompus Hotel, Chotta Bhalukhop, Kalimpong, West Bengal, India"
615622,"Garden Reach Hotel, Kalimpong Khasmahal, Kalimpong, West Bengal, India"
615652,"Suncity Guest House"
615658,"Classic Hotel"
615664,"Omkar Guest House (AS)"
615668,"Guru Guest House (AS)"
615670,"Shetton Villa Guest House (AS)"
615672,"Hotel Eurostar Inn"
615678,"Hotel Campal"
615682,"Lawrence Guest House (AS)"
615696,"Fish Tail Lodge, Pokhara, Western Region, Nepal"
615698,"Mahalaxmi Guest House, Golghar, Gorakhpur, Uttar Pradesh, India"
615714,"New Everest Hotel, Ramnagar, Uttarakhand, India"
615716,"Hotel Ram International, Subbarayapillai Chathiram, Pondicherry, Tamil Nadu, India"
615718,"Hotel Daawat Palace, Agra, Uttar Pradesh, India"
615720,"Hotel Vinayaga, Kumbakonam, Tamil Nadu, India"
615722,"Hotel Prestige, Mangalore, Karnataka, India"
615724,"Hotel Silver Oak, Ooty, Tamil Nadu, India"
615756,"Hotel Shangrila, Brigade Road, Bangalore, Karnataka, India"
615804,"Hotel Park Plaza, Madurai, Tamil Nadu, India"
615812,"Taj Mahal Hotel, Hyderabad, Telangana, India"
615826,"Tampha Hotel, DM College Campus, Imphal, Imphal West, Manipur, India"
615828,"Hotel Ganges View, Haridwar, Uttarakhand, India"
615850,"Tunga Hotel, Andheri East, Mumbai, Maharashtra, India"
615852,"Hotel Grand Pavilion, Bangalore, Karnataka, India"
615854,"Hotel Shree Maya, Padampura, Aurangabad, Maharashtra, Indien"
615856,"Hotel Pushpa - Berries Group of Hotels, Puri, Odisha, India"
615862,"Hotel Al Makkah, Aghapura, Hyderabad, Telangana, India"
615906,"Hotel Lake View Ashok, Bhopal, Madhya Pradesh, India"
615950,"Hotel Anchor, Mylapore, Chennai, Tamil Nadu, India"
615956,"Taj Mahal Hotel, King Koti Road, Hyderabad, Andhra Pradesh, India"
615960,"Hotel Aarhaah, Kihim Beach Road, Kihim, Maharashtra, India"
616004,"Amigos KL Guest House Lorong 1/77a Kuala Lumpur Federal Territory of Kuala Lumpur Malaysia"
616008,"Hotel Bombay Orient, New Delhi, India"
616010,"Raveendra Lodge, Vengu Street, George Town, Chennai, Tamil Nadu, India"
616018,"Westend Hotel, Matheran, Maharashtra, India"
616040,"Hotel Bombay Orient, Delhi, New Delhi, India"
616052,"Hotel Surja, Jaisalmer, Rajasthan, India"
616062,"Hotel Kabila, New Delhi, Delhi, India"
616066,"Hotel Lords Palace, Civil Lines, Rampur, Uttar Pradesh, India"
616080,"RELISH HOTEL, Madhav Nagar, Vadodara, Gujarat, India"
616086,"Hotel Relish, Nakhatrana, Kutch, Gujarat, India"
616090,"Hotel Mysore Gateway, Irwin Road, Lasker Mohalla, Mandi Mohalla, Mysore, Karnataka, India"
616096,"HOTEL KARAI, Puducherry, India"
616100,"Volga Hotel, Mumbai, Maharashtra, India"
616106,"Hotel Jajati, Master Canteen Chowk, Kharabela Nagar, Bhubaneshwar, Odisha, India"
616108,"Hotel Abi Krishna, Puducherry, India"
616128,"Hotel Republica, Panjim, Goa, India"
616130,"Beas Hotel, Aleo, Manali, Himachal Pradesh, India"
616138,"Selwyn Guest House, Grande Peddem, Anjuna, Goa, India"
616144,"Hotel Monarch, New Delhi, Delhi, India"
616150,"Hotel Sanu International, Namakkal, Tamil Nadu, India"
616176,"Hotel Sunset"
616182,"Perpet Guest House (AS)"
616190,"(*)Hotel Nandini Residency"
616196,"Hotel Satyavati"
616200,"Hotel Shankar"
616202,"Hazels Guest House (AS)"
616208,"William Guest House (AS)"
616210,"Hotel Ashok Inn"
616212,"Aehuini Lodge"
616216,"Pagoda Guest House, Bhaktapur, Central Region, Nepal"
616220,"Hotel Maneck, Main Bazaar, Upper Bazzar, Ooty, Tamil Nadu, India"
616230,"IBIS Hotel, Navi Mumbai, Maharashtra, India"
616244,"Hotel Shirdi Lodge, Bandar Road, Governorpet, Vijayawada, Andhra Pradesh, India"
616278,"Hotel Kalasai Shirdi, Rahata, Maharashtra, India"
616282,"Hotel New Green View, Boulevard Road, Rainawari, Srinagar"
616284,"Hotel Blue Earth, Vizianagaram, Andhra Pradesh, India"
616292,"Hotel Highway Palace, Pattikad, Kerala, India"
616302,"Lamahatta Lodge, Kambal Tea Garden, Sikkim, India"
616312,"Hotel Royal Heritage, Agrahara Dasarahalli, Bangalore, Karnataka, India"
616316,"Ginger Hotel, Lalith Mahal Quatras, Mysore, Karnataka, India"
616344,"Hotel Orritel West, Andheri West, Mumbai, Maharashtra, India"
616390,"Chitvan Jungle Lodge, Chota Bada, Samnapur, Madhya Pradesh, India"
616406,"Hotel Ganga Sadan, Mayapur, Haridwar, Uttarakhand, India"
616418,"Hotel Saas Tower, Ernakulam, Kerala, India"
616424,"Hotel Haksons, Mananthavady, Kerala, India"
616440,"Romaldo Guest House, Calangute, Goa, India"
616442,"Hotel Sunderban, Pune, Maharashtra, India"
616444,"Hotel Sanjay, Ooty, Tamil Nadu, India"
616446,"Cedar Grand Hotel in Shimla, Shimla, Himachal Pradesh, India"
616450,"Srinagar Hotels, New Delhi, India"
616484,"Hotel Rugby Limited, Churchgate, Mumbai, Maharashtra, India"
616486,"Hotel Sunrise, Panjim, Goa, India"
616496,"Iskcon Delhi Guest House, Delhi, India"
616518,"Manali Hotels, Manali, Himachal Pradesh, India"
616550,"KGL Lodge, Tiruvottiyur, Chennai, Tamil Nadu, India"
616554,"Maharaja Hotel, Shinivagalu Main Road, Koramangala 4 Block, Koramangala, Bengaluru, Karnataka, India"
616568,"Hotel Lua Nova, Baga, Goa, India"
616628,"Hotel Three Castles, Hyderabad, Telangana, India"
616632,"Hotel Pandian, Chennai, Tamil Nadu, India"
616670,"The Gateway Hotel, Chikmagalur, Chickmagaluru, Karnataka, India"
616694,"MTDC Guest House, Tadoba, Moharli, Maharashtra, India"
616702,"Zimkhang Guest House, Sonam Gyatso Marg, Gangtok, Sikkim, India"
616712,"NEAR BY FOREST HEAVEN HOTEL"
616720,"NEAR HILL TOWN HOTEL"
616734,"Hotel Apsara"
616742,"Sai Raj Palace Guest House (AS)"
616754,"Sea Princess Guest House (AS)"
616756,"Pebbles Guest House (AS)"
616758,"Gabriels Guest House (AS)"
616762,"Ishan Paying Guest House"
616770,"Leamar Guest House (AS)"
616776,"Hotel Sai Parth"
616800,"Moti Mahal Hotel, Mangaluru, Karnataka, India"
616802,"Dwarka Hotel, Mahabaleshwar, Maharashtra, India"
616814,"Hotel Shree Vatika Bhopal, Bhopal, Madhya Pradesh, India"
616826,"Hotel Aditya, Hebbal 1st Stage, Mysore, Karnataka, India"
616830,"Keys Hotel, Mumbai, Maharashtra, India"
616832,"Sai Palace Hotel, Mumbai, Maharashtra, India"
616914,"Hotel Airport Residency, Ahmedabad, Gujarat, India"
616924,"Hotel Affas, Kalpetta, Kerala, India"
616940,"Hotel Monarch, Ooty, Tamil Nadu, India"
616948,"Hotel Sahyadri, Alibag, Maharashtra, India, Asia"
616952,"Hotel Sawera International, New Delhi, Delhi, India"
616954,"Hotel MEM International, Desh Bandhu Gupta Road, Kaseru Walan, New Delhi, Delhi, India"
616970,"Grand Maurya Hotel "
616982,"Raj Hotel and Sagar Restaurant, Ujjain, Madhya Pradesh, India"
616988,"Hotel Ashoka Continental, New Delhi, Delhi, India"
616990,"Hotel The Taj Vilas, Agra, Uttar Pradesh, India"
616994,"HOTEL SREE SIMRAN PALACE, Secunderabad, Telangana, India"
616998,"Kamalam Lodge, National Highway 7, Hosur, Tamil Nadu, India"
617006,"Hotel Manish, Howrah, West Bengal, India"
617012,"Hotel Farrukkhabadi, Kidwai Nagar, Kanpur, Uttar Pradesh, India"
617030,"The Grand Mehfil Hotel, Amravati, Maharashtra, India"
617044,"Hotel Ruby, GT Road, Gandhi Park, Aligarh, Uttar Pradesh, India"
617078,"Sharda Lodge, Dadar West, Mumbai, Maharashtra, India"
617088,"HOTEL RAJ COMFORT INN, Sarojini Devi Road, Secunderabad, Telangana, India"
617098,"Hotel Pearl, Dalhousie, Himachal Pradesh, India"
617102,"Hotel CAG Pride, Coimbatore, Tamil Nadu, India"
617110,"Hotel Marina, Sanjay Place, Agra, Uttar Pradesh, India"
617128,"Hotel Excellency, Bhubaneshwar, Odisha, India"
617138,"Hotel Hari Piorko, New Delhi, Delhi, India"
617150,"Hotel Riverside, Calangute, Goa, India"
617198,"Hotel Sahara, Pune, Maharashtra, India"
617202,"Archana Guest House, Hampi, Karnataka, India"
617240,"Nandhana Grand Hotel, Bengaluru, Karnataka, India"
617244,"Veronica Guest House, Calangute, Goa, India"
617246,"Central Hotel, Gangtok, India"
617282,"The Orange Hotel, Bengaluru, Karnataka, India"
617326,"NGH TRANSIT HOTEL, Chennai, Tamil Nadu, India"
617340,"Hotel Taj, Madurai, Tamil Nadu, India"
617356,"Labanya Lodge, Konark Road, Konark, Odisha, India"
617372,"Hotel Dreamland Deluxe, Arakashan Road, Multani Dhanda, New Delhi, India"
617378,"Hotel Presidency, Bengaluru, Karnataka, India"
617380,"Palladium Hotel, Mumbai, Mumbai, Maharashtra, India"
617384,"Hotel Srimaniya, Kanyakumari, Tamil Nadu, India"
617396,"The Gopinivas Grand Hotel Kanyakumari, Kanyakumari, Tamil Nadu, India"
617406,"Hotel Shree Narayana, Udaipur, Rajasthan, India"
617408,"Hotel Padmini Palace, Udaipur, Rajasthan, India"
617436,"Behind mtdc hotel"
617454,"Tulshi Chhaya Guest House (AS)"
617458,"Casaruth Guest House (AS)"
617464,"Hotel Geetasaar"
617466,"(*)Hotel Winner Inn"
617468,"\
\
\
\
Zombala Guest House(AS)"
617472,"Hotel New Palace(New Block)"
617474,"Hotel Hindustan"
617478,"Hotel Good Shephered Colva"
617484,"Hotel Abu Inn"
617486,"Hotel Menino Regency"
617488,"Hotel Shreeniwas"
617490,"Hotel Rajdhani"
617494,"Hotel Rishi Prasad"
617498,"Hotel Menino"
617502,"(*)Surya Hotel"
617506,"(*)Hotel Sai Pratik"
617508,"Hotel Om Park"
617510,"(*)Hotel Sai Plaza"
617514,"Hotel Willow Banks Mall Shimla, The Mall, Shimla, Himachal Pradesh, India"
617536,"Hotel Sisir Palace, Alappuzha, Kerala, India"
617582,"Hotel Prince Residency, Bhuj, Gujarat, India"
617594,"Hotel Ashish, Ahmedabad, Gujarat, India"
617596,"Lions Den Hotel, Lonavala, Mumbai - Pune Expressway, Tungarli, Lonavala, Maharashtra, India"
617606,"Hotel Girija Hill Resort, Mumbai - Pune Expressway, Khandala, Maharashtra, India"
617624,"Aishwarya Suites (Best Budget Hotel in Mysore), Hudco A Layout, Mysore, Karnataka, India"
617656,"Lemon Tree Hotel, Electronics City, Bangalore, Karnataka, India"
617662,"Hotel Mussoorie Club, Dehradun, Uttarakhand, India"
617704,"Hotel Ram Dev, Mumbai, Maharashtra, India"
617714,"Hotel Pinnacle, Ahmedabad, Gujarat, India"
617718,"The Libra Hotel, Koramangala 2nd Block, Koramangala, Bengaluru, Karnataka, India"
617734,"Hotel Gautam Deluxe, Block 47, New Delhi, India"
617752,"Hotel Railway Inn, Gokhale Road, Thane West, Thane, Maharashtra, India"
617804,"Hotel Le Grande, Mumbai, Maharashtra, India"
617820,"Hotel Prakash International, Asansol, West Bengal, India"
617830,"Hotel Tourist Villa, Haridwar, Uttarakhand, India"
617846,"Om Home Guest House, Shivala, Varanasi, Uttar Pradesh, India"
617848,"Marina Hotel Shimla, Mall Road, Shimla, Himachal Pradesh, India"
617862,"Hotel Mathura, Tiruchirappalli, Tamil Nadu, India"
617876,"Hotel Beach Hut, Puri, Odisha, India"
617890,"Hotel Park, Scheme No.54, Indore, Madhya Pradesh, India"
617902,"Pearline Hotel, Dahanu, Maharashtra, India"
617918,"Hotel Akashdeep, Mount Abu, Rajasthan, India"
617932,"Hotel Raj Palace, Dwarka, Gujarat, India"
617940,"Trishul Hotel, Thiruvannamalai, Tamil Nadu, India"
617946,"Hotel PulinPuri, Puri, Odisha, India"
617950,"Hotel Alfa Continental, Sang Trashan Marg, Aram Bagh, New Delhi, Delhi, India"
617976,"Hotels in Goa, Panjim, Goa, India"
617984,"Savera Hotel, Chennai, Tamil Nadu, India"
617996,"Udipi Hotel, Kodambakkam, Chennai, Tamil Nadu, India"
618024,"Hotel Bhandari Palace, Major District Road 49, Dalhousie, Himachal Pradesh, India"
618076,"Behind Hotel Neeta"
618098,"Hotel Chaitanya International"
618102,"Hotel Mahamaya"
618104,"Bhola Hotel"
618110,"Maharaja Hotel"
618114,"(*)Hotel Sai Dwarka Palace"
618118,"The Citadel Hotel"
618120,"Taniya Hotel"
618126,"Hotel In City"
618128,"Kenis Hotel"
618130,"Hotel Neptune"
618136,"Hotel Sai Shraddha"
618138,"Hotel Duttraj"
618142,"Hotel Prabhu Smaran"
618144,"(*)Maharashtra Guest House"
618146,"Long Bay Hotel"
618150,"Hotel Succegado"
618154,"Coco Bay Guest House (AS)"
618156,"Hotel Lee Grand"
618160,"Hotel Good Shepherd Margao"
618162,"(*)Hotel Alpine"
618164,"Hotel Florence"
618166,"Jyothi Guest House"
618168,"Hotel Maharaja"
618198,"Hotel Golden Eye, Calangute, Goa, India"
618212,"Hotel Jaya Pushpam, Arumbakkam, Chennai, Tamil Nadu, India"
618222,"Shanti Bhuvan Guest House, Acharya Donde Marg, Parel, Mumbai, Maharashtra, India"
618228,"Hotel Viva Baga, Calangute, Goa, India"
618230,"Hotel Atithi, Pondicherry, India"
618236,"Hotel Coramandal Heritage, Puducherry, India"
618250,"SAISHRI group of hotels, Shirdi-Puntamba Road, Shirdi, Maharashtra, India"
618256,"First World Hotel Genting Highlands Pahang Malaysia"
618260,"Hotel Adarsh Palace, Upparpete, Bengaluru, Karnataka, India"
618264,"Hotel Ganpati Palace, Shirdi, Maharashtra, India"
618288,"Green Hotel, McLeod Ganj, Dharamshala, Himachal Pradesh, India"
618324,"Hotel Embassy, Ernakulam, Kerala, India"
618334,"Hotel Darshan Palace, Lokaranjan Mahal Road, Nazarbad, Mysore, Karnataka, India"
618356,"Macau Hotels, Nathan Road, Hong Kong"
618382,"Hotel Angels Nest, Chennai, Tamil Nadu, India"
618398,"Hotel Pams, Mayiladuthurai, Tamil Nadu, India"
618414,"RCF Guest House, Sion East, Mumbai, Maharashtra, India"
618438,"Four Seasons Hotel, Mumbai, Maharashtra, India"
618460,"Hotel Sai Sangam, Shirdi, Maharashtra, India"
618482,"Ashoka Hotel, Madras, Tamil Nadu, India"
618506,"Hotel Godwin, Bardez, Goa, India"
618516,"Hotel Veena Residency, Vellore, Tamil Nadu, India"
618520,"Ajanta Lodge, Godoli, Satara, Maharashtra, India"
